what,kind,bundleId,bundleVersion,description,time
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1352929518550
java.vm.specification.version,sysinfo,,,"1.0",1352929518550
java.vm.vendor,sysinfo,,,"Apple Inc.",1352929518550
java.vm.version,sysinfo,,,"20.8-b03-424",1352929518550
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352929566261
started,bundle,org.eclipse.ui.forms,3.5.0.v20100427,"org.eclipse.ui.forms",1352929604394
started,bundle,org.eclipse.team.ui,3.5.100.I20100527-0800,"org.eclipse.team.ui",1352929633149
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352929633893
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352929643427
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352929680371
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.import",1352929680540
started,bundle,org.eclipse.ltk.core.refactoring,3.5.100.v20100526-0800,"org.eclipse.ltk.core.refactoring",1352929712546
started,bundle,org.eclipse.wst.sse.core,1.1.500.v201006020308,"org.eclipse.wst.sse.core",1352929716331
started,bundle,org.eclipse.wst.html.core,1.1.400.v201005261534,"org.eclipse.wst.html.core",1352929716388
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352929723951
started,bundle,org.eclipse.pde.launching,3.6.0.v20100601,"org.eclipse.pde.launching",1352929724137
started,bundle,org.eclipse.ui.views.log,1.0.100.v20110210_r362,"org.eclipse.ui.views.log",1352929724154
started,bundle,org.eclipse.pde.ui,3.6.1.v20110210_r362,"org.eclipse.pde.ui",1352929724236
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1352929724283
started,bundle,org.eclipse.jdt.launching,3.5.200.v20110105_r362,"org.eclipse.jdt.launching",1352929724329
started,bundle,org.eclipse.pde.core,3.6.2.v20110210_r362,"org.eclipse.pde.core",1352929724432
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352929724524
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352929724551
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352929725254
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352929736317
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352929736488
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352929736511
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352929737108
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352929748959
